kode,name,satuan,version,status,section,resource_name,resource_satuan,koefisien
A.1.6.25,(K3) Pemasangan 1 m2  bekisting untuk dinding,m2,28/2016,active,B,"Dolken kayu , ï¦ 8â 10 cm, panj4 m",Batang,3
A.1.6.25,(K3) Pemasangan 1 m2  bekisting untuk dinding,m2,28/2016,active,B,Penjaga jarak bekisting/spacer,Buah,4
A.1.6.25,(K3) Pemasangan 1 m2  bekisting untuk dinding,m2,28/2016,active,C,Overhead & Profit (Contoh 15 %),,15
A.1.6.26,(K3) Pemasangan 1 m2  bekisting untuk  tangga,m2,28/2016,active,A,Pekerja,OH,0.66
A.1.6.26,(K3) Pemasangan 1 m2  bekisting untuk  tangga,m2,28/2016,active,A,Tukang kayu,OH,0.33
A.1.6.26,(K3) Pemasangan 1 m2  bekisting untuk  tangga,m2,28/2016,active,A,Kepala tukang,OH,0.033
A.1.6.26,(K3) Pemasangan 1 m2  bekisting untuk  tangga,m2,28/2016,active,A,Mandor,OH,0.033
A.1.6.26,(K3) Pemasangan 1 m2  bekisting untuk  tangga,m2,28/2016,active,B,Kayu kelas III,m3,0.03
A.1.6.26,(K3) Pemasangan 1 m2  bekisting untuk  tangga,m2,28/2016,active,B,Paku 5 cm â 12 cm,kg,0.4
A.1.6.26,(K3) Pemasangan 1 m2  bekisting untuk  tangga,m2,28/2016,active,B,Minyak bekisting,Liter,0.15
A.1.6.26,(K3) Pemasangan 1 m2  bekisting untuk  tangga,m2,28/2016,active,B,Balok kayu kelas II,m3,0.015
A.1.6.26,(K3) Pemasangan 1 m2  bekisting untuk  tangga,m2,28/2016,active,B,Plywood tebal 9 mm,Lbr,0.35
A.1.6.26,(K3) Pemasangan 1 m2  bekisting untuk  tangga,m2,28/2016,active,B,"Dolken kayu, ï¦ 8â 10 cm,panjang 4 m",Batang,2
A.1.6.26,(K3) Pemasangan 1 m2  bekisting untuk  tangga,m2,28/2016,active,C,Overhead & Profit (Contoh 15 %),,15
A.1.6.27,(K3) Pemasangan 1 m2  tangga pengecoran beton,m2,28/2016,active,A,Pekerja,OH,0.15
A.1.6.27,(K3) Pemasangan 1 m2  tangga pengecoran beton,m2,28/2016,active,A,Tukang kayu,OH,0.05
A.1.6.27,(K3) Pemasangan 1 m2  tangga pengecoran beton,m2,28/2016,active,A,Kepala tukang,OH,0.005
A.1.6.27,(K3) Pemasangan 1 m2  tangga pengecoran beton,m2,28/2016,active,A,Mandor,OH,0.008
A.1.6.27,(K3) Pemasangan 1 m2  tangga pengecoran beton,m2,28/2016,active,B,Kayu kelas III (papan),m3,0.0264
A.1.6.27,(K3) Pemasangan 1 m2  tangga pengecoran beton,m2,28/2016,active,B,Paku 5 cm â 12 cm,kg,0.6
A.1.6.27,(K3) Pemasangan 1 m2  tangga pengecoran beton,m2,28/2016,active,B,"Dolken kayu , ï¦ 8â10 panjang 4m",Batang,0.5
A.1.6.27,(K3) Pemasangan 1 m2  tangga pengecoran beton,m2,28/2016,active,C,Overhead & Profit (Contoh 15 %),,15
A.1.6.28,Pembuatan 1 m2  kolom praktis beton bertulang (11x11),m2,28/2016,active,A,Pekerja,OH,0.18
A.1.6.28,Pembuatan 1 m2  kolom praktis beton bertulang (11x11),m2,28/2016,active,A,Tukang batu,OH,0.02
A.1.6.28,Pembuatan 1 m2  kolom praktis beton bertulang (11x11),m2,28/2016,active,A,Tukang kayu,OH,0.02
A.1.6.28,Pembuatan 1 m2  kolom praktis beton bertulang (11x11),m2,28/2016,active,A,Tukang besi,OH,0.02
A.1.6.28,Pembuatan 1 m2  kolom praktis beton bertulang (11x11),m2,28/2016,active,A,Kepala tukang,OH,0.006
A.1.6.28,Pembuatan 1 m2  kolom praktis beton bertulang (11x11),m2,28/2016,active,A,Mandor,OH,0.009
A.1.6.28,Pembuatan 1 m2  kolom praktis beton bertulang (11x11),m2,28/2016,active,B,Kayu kelas III,m3,0.002
A.1.6.28,Pembuatan 1 m2  kolom praktis beton bertulang (11x11),m2,28/2016,active,B,Paku 5 cm â 12 cm,kg,0.01
A.1.6.28,Pembuatan 1 m2  kolom praktis beton bertulang (11x11),m2,28/2016,active,B,Besi beton polos,kg,3
A.1.6.28,Pembuatan 1 m2  kolom praktis beton bertulang (11x11),m2,28/2016,active,B,Kawat beton,kg,0.45
A.1.6.28,Pembuatan 1 m2  kolom praktis beton bertulang (11x11),m2,28/2016,active,B,Semen Portland,kg,4
A.1.6.28,Pembuatan 1 m2  kolom praktis beton bertulang (11x11),m2,28/2016,active,B,Pasir Beton,m3,0.006
A.1.6.28,Pembuatan 1 m2  kolom praktis beton bertulang (11x11),m2,28/2016,active,B,Kerikil,m3,0.009
A.1.6.28,Pembuatan 1 m2  kolom praktis beton bertulang (11x11),m2,28/2016,active,C,Overhead & Profit (Contoh 15%),,15
A.1.6.29,Pembuatan 1 m2  ring balok beton bertulang (10x15),m2,28/2016,active,A,Pekerja,OH,0.297
A.1.6.29,Pembuatan 1 m2  ring balok beton bertulang (10x15),m2,28/2016,active,A,Tukang batu,OH,0.033
A.1.6.29,Pembuatan 1 m2  ring balok beton bertulang (10x15),m2,28/2016,active,A,Tukang kayu,OH,0.033
A.1.6.29,Pembuatan 1 m2  ring balok beton bertulang (10x15),m2,28/2016,active,A,Tukang besi,OH,0.033
A.1.6.29,Pembuatan 1 m2  ring balok beton bertulang (10x15),m2,28/2016,active,A,Kepala tukang,OH,0.01
A.1.6.29,Pembuatan 1 m2  ring balok beton bertulang (10x15),m2,28/2016,active,A,Mandor,OH,0.015
A.1.6.29,Pembuatan 1 m2  ring balok beton bertulang (10x15),m2,28/2016,active,B,Kayu kelas III,m3,0.003
A.1.6.29,Pembuatan 1 m2  ring balok beton bertulang (10x15),m2,28/2016,active,B,Paku 5 cm â 12 cm,kg,0.02
A.1.6.29,Pembuatan 1 m2  ring balok beton bertulang (10x15),m2,28/2016,active,B,Besi beton polos,kg,3.6
A.1.6.29,Pembuatan 1 m2  ring balok beton bertulang (10x15),m2,28/2016,active,B,Kawat beton,kg,0.05
A.1.6.29,Pembuatan 1 m2  ring balok beton bertulang (10x15),m2,28/2016,active,B,Semen Portland,kg,5.5
A.1.6.29,Pembuatan 1 m2  ring balok beton bertulang (10x15),m2,28/2016,active,B,Pasir beton,m3,0.009
A.1.6.29,Pembuatan 1 m2  ring balok beton bertulang (10x15),m2,28/2016,active,B,Kerikil,m3,0.015
A.1.6.29,Pembuatan 1 m2  ring balok beton bertulang (10x15),m2,28/2016,active,C,Overhead & Profit (Contoh 15%),,15
A.1.6.30,Pekerjaan Plat Bondex,m2,28/2016,active,A,Pekerja,oh,0.17
A.1.6.30,Pekerjaan Plat Bondex,m2,28/2016,active,A,Tukang Besi,oh,0.08
A.1.6.30,Pekerjaan Plat Bondex,m2,28/2016,active,A,Kepala Tukang Besi,oh,0.01
A.1.6.30,Pekerjaan Plat Bondex,m2,28/2016,active,A,Mandor,oh,0.01
A.1.6.30,Pekerjaan Plat Bondex,m2,28/2016,active,B,Plat bondex,m2,1
A.1.6.30,Pekerjaan Plat Bondex,m2,28/2016,active,B,Harga Plat Bondex (Perlengkapan),x,0.1
A.1.6.31,"Stutwerk untuk 1mÂ³ beton, tinggi 3-4 m (memakai scafolding) sistem bondex",m2,28/2016,active,A,Pekerja,oh,2.2
A.1.6.31,"Stutwerk untuk 1mÂ³ beton, tinggi 3-4 m (memakai scafolding) sistem bondex",m2,28/2016,active,A,Tukang kayu,oh,3.5
A.1.6.31,"Stutwerk untuk 1mÂ³ beton, tinggi 3-4 m (memakai scafolding) sistem bondex",m2,28/2016,active,A,Kepala Tukang kayu,oh,0.35
A.1.6.31,"Stutwerk untuk 1mÂ³ beton, tinggi 3-4 m (memakai scafolding) sistem bondex",m2,28/2016,active,A,Mandor,oh,0.12
A.1.6.31,"Stutwerk untuk 1mÂ³ beton, tinggi 3-4 m (memakai scafolding) sistem bondex",m2,28/2016,active,B,Scafolding,unit,10
A.1.6.31,"Stutwerk untuk 1mÂ³ beton, tinggi 3-4 m (memakai scafolding) sistem bondex",m2,28/2016,active,B,Kayu Glugu 5/7,m3,0.042
A.1.6.31,"Stutwerk untuk 1mÂ³ beton, tinggi 3-4 m (memakai scafolding) sistem bondex",m2,28/2016,active,B,Papan Glugu 1/20,m3,0.024
A.1.6.32,"Pekerjaan Beton K225, Plat Lantai tbl. 12 cm, besi Ã¸6 1x lapis (Sistem Bondex)",m2,28/2016,active,B,"Beton mutu fâc = 19,3 MPa (K 225), slump (12 Â± 2) cm, w/c=0,58",m3,1
A.1.6.32,"Pekerjaan Beton K225, Plat Lantai tbl. 12 cm, besi Ã¸6 1x lapis (Sistem Bondex)",m2,28/2016,active,B,Plat Bondex,m2,8.8544
A.1.6.32,"Pekerjaan Beton K225, Plat Lantai tbl. 12 cm, besi Ã¸6 1x lapis (Sistem Bondex)",m2,28/2016,active,B,Tulangan wire mesh Ã¸6-15,kg,27.13
A.1.6.32,"Pekerjaan Beton K225, Plat Lantai tbl. 12 cm, besi Ã¸6 1x lapis (Sistem Bondex)",m2,28/2016,active,B,Stutwerk untuk 1mÂ³ beton,unit,1
A.1.6.32,"Pekerjaan Beton K225, Plat Lantai tbl. 12 cm, besi Ã¸6 1x lapis (Sistem Bondex)",m2,28/2016,active,B,Membongkar,unit,1
A.1.6.33,"Pembuatan tiang pancang  (40 x 40) cm, beton bertulang",m2,28/2016,active,A,Pekerja,oh,1
A.1.6.33,"Pembuatan tiang pancang  (40 x 40) cm, beton bertulang",m2,28/2016,active,A,Tukang batu,oh,0.67
A.1.6.33,"Pembuatan tiang pancang  (40 x 40) cm, beton bertulang",m2,28/2016,active,A,Kepala tukang batu,oh,0.067
A.1.6.33,"Pembuatan tiang pancang  (40 x 40) cm, beton bertulang",m2,28/2016,active,A,Mandor,oh,0.05
A.1.6.33,"Pembuatan tiang pancang  (40 x 40) cm, beton bertulang",m2,28/2016,active,B,Pasir urug,m3,0.019
A.1.6.33,"Pembuatan tiang pancang  (40 x 40) cm, beton bertulang",m2,28/2016,active,B,Pasir beton,m3,0.094
A.1.6.33,"Pembuatan tiang pancang  (40 x 40) cm, beton bertulang",m2,28/2016,active,B,Batu pecah 2/3,m3,0.15
A.1.6.33,"Pembuatan tiang pancang  (40 x 40) cm, beton bertulang",m2,28/2016,active,B,PC,kg,60.5
A.1.6.33,"Pembuatan tiang pancang  (40 x 40) cm, beton bertulang",m2,28/2016,active,B,Besi beton,kg,45
A.1.6.33,"Pembuatan tiang pancang  (40 x 40) cm, beton bertulang",m2,28/2016,active,B,Kawat beton,kg,0.9
A.1.6.33,"Pembuatan tiang pancang  (40 x 40) cm, beton bertulang",m2,28/2016,active,B,Kayu kruing 5/7,m3,0.032
A.1.6.33,"Pembuatan tiang pancang  (40 x 40) cm, beton bertulang",m2,28/2016,active,B,Paku reng,kg,0.12
A.1.6.33,"Pembuatan tiang pancang  (40 x 40) cm, beton bertulang",m2,28/2016,active,B,Minyak bekisting,ltr,0.09
A.1.6.33,"Pembuatan tiang pancang  (40 x 40) cm, beton bertulang",m2,28/2016,active,B,Plamur tembok,kg,0.24
A.1.6.34,"Pembuatan tiang pancang  (35 x 35) cm, beton bertulang",m2,28/2016,active,A,Pekerja,oh,0.8
A.1.6.34,"Pembuatan tiang pancang  (35 x 35) cm, beton bertulang",m2,28/2016,active,A,Tukang batu,oh,0.5
A.1.6.34,"Pembuatan tiang pancang  (35 x 35) cm, beton bertulang",m2,28/2016,active,A,Kepala tukang batu,oh,0.05
A.1.6.34,"Pembuatan tiang pancang  (35 x 35) cm, beton bertulang",m2,28/2016,active,A,Mandor,oh,0.04
A.1.6.34,"Pembuatan tiang pancang  (35 x 35) cm, beton bertulang",m2,28/2016,active,B,Pasir urug,m3,0.016
A.1.6.34,"Pembuatan tiang pancang  (35 x 35) cm, beton bertulang",m2,28/2016,active,B,Pasir beton,m3,0.08
A.1.6.34,"Pembuatan tiang pancang  (35 x 35) cm, beton bertulang",m2,28/2016,active,B,Batu pecah 2/3,m3,0.125
A.1.6.34,"Pembuatan tiang pancang  (35 x 35) cm, beton bertulang",m2,28/2016,active,B,PC,kg,49
A.1.6.34,"Pembuatan tiang pancang  (35 x 35) cm, beton bertulang",m2,28/2016,active,B,Besi beton,kg,34.5
A.1.6.34,"Pembuatan tiang pancang  (35 x 35) cm, beton bertulang",m2,28/2016,active,B,Kawat beton,kg,0.7
A.1.6.34,"Pembuatan tiang pancang  (35 x 35) cm, beton bertulang",m2,28/2016,active,B,Kayu kruing 5/7,m3,0.027
A.1.6.34,"Pembuatan tiang pancang  (35 x 35) cm, beton bertulang",m2,28/2016,active,B,Paku,kg,0.12
A.1.6.34,"Pembuatan tiang pancang  (35 x 35) cm, beton bertulang",m2,28/2016,active,B,Minyak bekisting,ltr,0.09
A.1.6.34,"Pembuatan tiang pancang  (35 x 35) cm, beton bertulang",m2,28/2016,active,B,Plamur tembok,kg,0.2
A.1.6.35,Cor beton kerb  ( 15 x 30 ) cm,m2,28/2016,active,A,Pekerja,oh,0.1374
A.1.6.35,Cor beton kerb  ( 15 x 30 ) cm,m2,28/2016,active,A,Tukang kayu,oh,0.034
A.1.6.35,Cor beton kerb  ( 15 x 30 ) cm,m2,28/2016,active,A,Tukang batu,oh,0.0158
A.1.6.35,Cor beton kerb  ( 15 x 30 ) cm,m2,28/2016,active,A,Kepala tukang,oh,0.005
A.1.6.35,Cor beton kerb  ( 15 x 30 ) cm,m2,28/2016,active,A,Mandor,oh,0.0063
A.1.6.35,Cor beton kerb  ( 15 x 30 ) cm,m2,28/2016,active,B,PC,kg,15.3
A.1.6.35,Cor beton kerb  ( 15 x 30 ) cm,m2,28/2016,active,B,Pasir pasang,m3,0.0243
A.1.6.35,Cor beton kerb  ( 15 x 30 ) cm,m2,28/2016,active,B,Kerikil beton,m3,0.0369
A.1.6.35,Cor beton kerb  ( 15 x 30 ) cm,m2,28/2016,active,B,Papan cetakan,m3,0.0027
A.1.6.35,Cor beton kerb  ( 15 x 30 ) cm,m2,28/2016,active,B,Paku,kg,0.0272
A.1.6.36,Cor beton Devider ( 30 x 30 ) cm,m2,28/2016,active,A,Tukang kayu,oh,0.034
A.1.6.36,Cor beton Devider ( 30 x 30 ) cm,m2,28/2016,active,A,Tukang batu,oh,0.0315
A.1.6.36,Cor beton Devider ( 30 x 30 ) cm,m2,28/2016,active,A,Kepala tukang,oh,0.0066
A.1.6.36,Cor beton Devider ( 30 x 30 ) cm,m2,28/2016,active,A,Pekerja,oh,0.2499
A.1.6.36,Cor beton Devider ( 30 x 30 ) cm,m2,28/2016,active,A,Mandor,oh,0.0116
A.1.6.36,Cor beton Devider ( 30 x 30 ) cm,m2,28/2016,active,B,PC,kg,30.6
A.1.6.36,Cor beton Devider ( 30 x 30 ) cm,m2,28/2016,active,B,Pasir pasang,m3,0.0486
A.1.6.36,Cor beton Devider ( 30 x 30 ) cm,m2,28/2016,active,B,Kerikil beton,m3,0.0738
A.1.6.36,Cor beton Devider ( 30 x 30 ) cm,m2,28/2016,active,B,Papan cetakan,m3,0.0027
A.1.6.36,Cor beton Devider ( 30 x 30 ) cm,m2,28/2016,active,B,Paku,kg,0.0272
A.1.7.1,"(K3) Pembuatan 1m2  lahan produksi tebal 8 cm beton fâc 14,5 MPa, slump (120 Â± 20) mm",m2,28/2016,active,A,Pekerja,OH,0.132
A.1.7.1,"(K3) Pembuatan 1m2  lahan produksi tebal 8 cm beton fâc 14,5 MPa, slump (120 Â± 20) mm",m2,28/2016,active,A,Tukang batu,OH,0.022
A.1.7.1,"(K3) Pembuatan 1m2  lahan produksi tebal 8 cm beton fâc 14,5 MPa, slump (120 Â± 20) mm",m2,28/2016,active,A,Kepala tukang,OH,0.002
A.1.7.1,"(K3) Pembuatan 1m2  lahan produksi tebal 8 cm beton fâc 14,5 MPa, slump (120 Â± 20) mm",m2,28/2016,active,A,Mandor,OH,0.007
A.1.7.1,"(K3) Pembuatan 1m2  lahan produksi tebal 8 cm beton fâc 14,5 MPa, slump (120 Â± 20) mm",m2,28/2016,active,B,Semen PC,Kg,26.08
A.1.7.1,"(K3) Pembuatan 1m2  lahan produksi tebal 8 cm beton fâc 14,5 MPa, slump (120 Â± 20) mm",m2,28/2016,active,B,Pasir beton,Kg,60.8
A.1.7.1,"(K3) Pembuatan 1m2  lahan produksi tebal 8 cm beton fâc 14,5 MPa, slump (120 Â± 20) mm",m2,28/2016,active,B,Kerikil (maks 30 mm),Kg,82.32
A.1.7.1,"(K3) Pembuatan 1m2  lahan produksi tebal 8 cm beton fâc 14,5 MPa, slump (120 Â± 20) mm",m2,28/2016,active,B,Air,L,17.2
A.1.7.1,"(K3) Pembuatan 1m2  lahan produksi tebal 8 cm beton fâc 14,5 MPa, slump (120 Â± 20) mm",m2,28/2016,active,C,Overhead & Profit (Contoh 15%),,15
A.1.7.2,"(K3) Pembuatan 1m2  lahan produksi tebal 10 cm beton fâc 14,5 MPa, slump (120 Â± 20) mm",m2,28/2016,active,A,Pekerja,OH,0.165
A.1.7.2,"(K3) Pembuatan 1m2  lahan produksi tebal 10 cm beton fâc 14,5 MPa, slump (120 Â± 20) mm",m2,28/2016,active,A,Tukang batu,OH,0.028
A.1.7.2,"(K3) Pembuatan 1m2  lahan produksi tebal 10 cm beton fâc 14,5 MPa, slump (120 Â± 20) mm",m2,28/2016,active,A,Kepala tukang,OH,0.003
A.1.7.2,"(K3) Pembuatan 1m2  lahan produksi tebal 10 cm beton fâc 14,5 MPa, slump (120 Â± 20) mm",m2,28/2016,active,A,Mandor,OH,0.008
A.1.7.2,"(K3) Pembuatan 1m2  lahan produksi tebal 10 cm beton fâc 14,5 MPa, slump (120 Â± 20) mm",m2,28/2016,active,B,Semen PC,Kg,32.6
A.1.7.2,"(K3) Pembuatan 1m2  lahan produksi tebal 10 cm beton fâc 14,5 MPa, slump (120 Â± 20) mm",m2,28/2016,active,B,Pasir beton,Kg,76
A.1.7.2,"(K3) Pembuatan 1m2  lahan produksi tebal 10 cm beton fâc 14,5 MPa, slump (120 Â± 20) mm",m2,28/2016,active,B,Kerikil (maks 30mm),Kg,102.9
A.1.7.2,"(K3) Pembuatan 1m2  lahan produksi tebal 10 cm beton fâc 14,5 MPa, slump (120 Â± 20) mm",m2,28/2016,active,B,Air,L,21.5
A.1.7.2,"(K3) Pembuatan 1m2  lahan produksi tebal 10 cm beton fâc 14,5 MPa, slump (120 Â± 20) mm",m2,28/2016,active,C,Overhead & Profit (Contoh 15%),,15
A.1.7.3,"(K3) Pembuatan 1m2  lahan produksi tebal 12 cm beton fâc 14,5 MPa, slump (120 Â± 20) mm",m2,28/2016,active,A,Pekerja,OH,0.198
A.1.7.3,"(K3) Pembuatan 1m2  lahan produksi tebal 12 cm beton fâc 14,5 MPa, slump (120 Â± 20) mm",m2,28/2016,active,A,Tukang batu,OH,0.033
A.1.7.3,"(K3) Pembuatan 1m2  lahan produksi tebal 12 cm beton fâc 14,5 MPa, slump (120 Â± 20) mm",m2,28/2016,active,A,Kepala tukang,OH,0.003
A.1.7.3,"(K3) Pembuatan 1m2  lahan produksi tebal 12 cm beton fâc 14,5 MPa, slump (120 Â± 20) mm",m2,28/2016,active,A,Mandor,OH,0.01
A.1.7.3,"(K3) Pembuatan 1m2  lahan produksi tebal 12 cm beton fâc 14,5 MPa, slump (120 Â± 20) mm",m2,28/2016,active,B,Semen PC,Kg,39.12
A.1.7.3,"(K3) Pembuatan 1m2  lahan produksi tebal 12 cm beton fâc 14,5 MPa, slump (120 Â± 20) mm",m2,28/2016,active,B,Pasir beton,Kg,91.2
A.1.7.3,"(K3) Pembuatan 1m2  lahan produksi tebal 12 cm beton fâc 14,5 MPa, slump (120 Â± 20) mm",m2,28/2016,active,B,Kerikil (maks 30mm),Kg,123.48
A.1.7.3,"(K3) Pembuatan 1m2  lahan produksi tebal 12 cm beton fâc 14,5 MPa, slump (120 Â± 20) mm",m2,28/2016,active,B,Air,L,25.8
A.1.7.3,"(K3) Pembuatan 1m2  lahan produksi tebal 12 cm beton fâc 14,5 MPa, slump (120 Â± 20) mm",m2,28/2016,active,C,Overhead & Profit (Contoh 15%),,15
A.1.7.4,"(K3) Pembuatan 1m2  lahan produksi tebal 15 cm beton fâc 14,5 MPa, slump (120 Â± 20) mm",m2,28/2016,active,A,Pekerja,OH,0.248
A.1.7.4,"(K3) Pembuatan 1m2  lahan produksi tebal 15 cm beton fâc 14,5 MPa, slump (120 Â± 20) mm",m2,28/2016,active,A,Tukang batu,OH,0.041
A.1.7.4,"(K3) Pembuatan 1m2  lahan produksi tebal 15 cm beton fâc 14,5 MPa, slump (120 Â± 20) mm",m2,28/2016,active,A,Kepala tukang,OH,0.004
A.1.7.4,"(K3) Pembuatan 1m2  lahan produksi tebal 15 cm beton fâc 14,5 MPa, slump (120 Â± 20) mm",m2,28/2016,active,A,Mandor,OH,0.013
A.1.7.4,"(K3) Pembuatan 1m2  lahan produksi tebal 15 cm beton fâc 14,5 MPa, slump (120 Â± 20) mm",m2,28/2016,active,B,Semen PC,Kg,48.9
A.1.7.4,"(K3) Pembuatan 1m2  lahan produksi tebal 15 cm beton fâc 14,5 MPa, slump (120 Â± 20) mm",m2,28/2016,active,B,Pasir beton,Kg,114
A.1.7.4,"(K3) Pembuatan 1m2  lahan produksi tebal 15 cm beton fâc 14,5 MPa, slump (120 Â± 20) mm",m2,28/2016,active,B,Kerikil (maks 30 mm),Kg,154.35
A.1.7.4,"(K3) Pembuatan 1m2  lahan produksi tebal 15 cm beton fâc 14,5 MPa, slump (120 Â± 20) mm",m2,28/2016,active,B,Air,L,32.25
A.1.7.4,"(K3) Pembuatan 1m2  lahan produksi tebal 15 cm beton fâc 14,5 MPa, slump (120 Â± 20) mm",m2,28/2016,active,C,Overhead & Profit (Contoh 15%),,15
A.1.7.5,Pembuatan 1m2  bekisting untuk pelat beton pracetak (5 kali pakai),m2,28/2016,active,A,Pekerja,OH,0.007
A.1.7.5,Pembuatan 1m2  bekisting untuk pelat beton pracetak (5 kali pakai),m2,28/2016,active,A,Tukang kayu,OH,0.076
A.1.7.5,Pembuatan 1m2  bekisting untuk pelat beton pracetak (5 kali pakai),m2,28/2016,active,A,Kepala tukang,OH,0.008
A.1.7.5,Pembuatan 1m2  bekisting untuk pelat beton pracetak (5 kali pakai),m2,28/2016,active,A,Mandor,OH,0.001
A.1.7.5,Pembuatan 1m2  bekisting untuk pelat beton pracetak (5 kali pakai),m2,28/2016,active,B,Lantai kerja t=10cm,m3,0.008
A.1.7.5,Pembuatan 1m2  bekisting untuk pelat beton pracetak (5 kali pakai),m2,28/2016,active,B,Besi hollow (50 x 50 x 3) mm,Kg,9.394
A.1.7.5,Pembuatan 1m2  bekisting untuk pelat beton pracetak (5 kali pakai),m2,28/2016,active,B,"Kayu kaso 5/7 (lebar 5 cm, tinggi 7 cm)",m3,0.005
A.1.7.5,Pembuatan 1m2  bekisting untuk pelat beton pracetak (5 kali pakai),m2,28/2016,active,B,Phenol film 12 mm,Lbr,0.08
A.1.7.5,Pembuatan 1m2  bekisting untuk pelat beton pracetak (5 kali pakai),m2,28/2016,active,B,Minyak cetakan (bekisting),L,0.2
A.1.7.5,Pembuatan 1m2  bekisting untuk pelat beton pracetak (5 kali pakai),m2,28/2016,active,B,Dinabolt Ã 12mm (10 s.d.15 cm),buah,3.882
A.1.7.5,Pembuatan 1m2  bekisting untuk pelat beton pracetak (5 kali pakai),m2,28/2016,active,C,Overhead & Profit (Contoh 15%),,15
A.1.7.6,Pembuatan 1m2  bekisting untuk balok beton pracetak (10-12 kali pakai),m2,28/2016,active,A,Pekerja,OH,0.004
A.1.7.6,Pembuatan 1m2  bekisting untuk balok beton pracetak (10-12 kali pakai),m2,28/2016,active,A,Tukang kayu,OH,0.038
A.1.7.6,Pembuatan 1m2  bekisting untuk balok beton pracetak (10-12 kali pakai),m2,28/2016,active,A,Kepala tukang,OH,0.004
A.1.7.6,Pembuatan 1m2  bekisting untuk balok beton pracetak (10-12 kali pakai),m2,28/2016,active,A,Mandor,OH,0.001
A.1.7.6,Pembuatan 1m2  bekisting untuk balok beton pracetak (10-12 kali pakai),m2,28/2016,active,B,"Kayu kaso 5/7 (lebar 5 cm, tinggi 7 cm)",m3,0.005
A.1.7.6,Pembuatan 1m2  bekisting untuk balok beton pracetak (10-12 kali pakai),m2,28/2016,active,B,Phenol film 12 mm,Lbr,0.043
A.1.7.6,Pembuatan 1m2  bekisting untuk balok beton pracetak (10-12 kali pakai),m2,28/2016,active,B,Minyak cetakan (bekisting),L,0.2
A.1.7.6,Pembuatan 1m2  bekisting untuk balok beton pracetak (10-12 kali pakai),m2,28/2016,active,B,Paku (5 s.d.7) cm,kg,0.046
A.1.7.6,Pembuatan 1m2  bekisting untuk balok beton pracetak (10-12 kali pakai),m2,28/2016,active,B,Dinabolt Ã 12 mm (10 s.d.15 cm),buah,0.693
A.1.7.6,Pembuatan 1m2  bekisting untuk balok beton pracetak (10-12 kali pakai),m2,28/2016,active,C,Overhead & Profit (Contoh 15%),,15
A.1.7.7,Pembuatan 1m2  bekisting untuk kolom beton pracetak (10-12 kali pakai),m2,28/2016,active,A,Pekerja,OH,0.004
A.1.7.7,Pembuatan 1m2  bekisting untuk kolom beton pracetak (10-12 kali pakai),m2,28/2016,active,A,Tukang kayu,OH,0.038
A.1.7.7,Pembuatan 1m2  bekisting untuk kolom beton pracetak (10-12 kali pakai),m2,28/2016,active,A,Kepala tukang,OH,0.004
A.1.7.7,Pembuatan 1m2  bekisting untuk kolom beton pracetak (10-12 kali pakai),m2,28/2016,active,A,Mandor,OH,0.001
A.1.7.7,Pembuatan 1m2  bekisting untuk kolom beton pracetak (10-12 kali pakai),m2,28/2016,active,B,"Kayu kaso 5/7 (lebar 5 cm, tinggi 7 cm)",m3,0.004
A.1.7.7,Pembuatan 1m2  bekisting untuk kolom beton pracetak (10-12 kali pakai),m2,28/2016,active,B,Phenol film 12 mm,Lbr,0.048
A.1.7.7,Pembuatan 1m2  bekisting untuk kolom beton pracetak (10-12 kali pakai),m2,28/2016,active,B,Minyak cetakan (bekisting),L,0.2
A.1.7.7,Pembuatan 1m2  bekisting untuk kolom beton pracetak (10-12 kali pakai),m2,28/2016,active,B,Paku (5 s.d.7) cm,Kg,0.046
A.1.7.7,Pembuatan 1m2  bekisting untuk kolom beton pracetak (10-12 kali pakai),m2,28/2016,active,B,Dinabolt Ã 12 mm (10-15cm),buah,0.693
A.1.7.7,Pembuatan 1m2  bekisting untuk kolom beton pracetak (10-12 kali pakai),m2,28/2016,active,C,Overhead & Profit (Contoh 15%),,15
A.1.7.8,Pemasangan dan membuka bekisting 1 buah komponen untuk pelat beton pracetak,m2,28/2016,active,A,Pekerja,OH,0.053
A.1.7.8,Pemasangan dan membuka bekisting 1 buah komponen untuk pelat beton pracetak,m2,28/2016,active,A,Tukang kayu,OH,0.018
A.1.7.8,Pemasangan dan membuka bekisting 1 buah komponen untuk pelat beton pracetak,m2,28/2016,active,A,Mandor,OH,0.005
A.1.7.8,Pemasangan dan membuka bekisting 1 buah komponen untuk pelat beton pracetak,m2,28/2016,active,C,Overhead & Profit (Contoh 15%),,15
A.1.7.9,Pemasangan dan membuka bekisting 1 buah komponen untuk balok beton pracetak,m2,28/2016,active,A,Pekerja,OH,0.089
A.1.7.9,Pemasangan dan membuka bekisting 1 buah komponen untuk balok beton pracetak,m2,28/2016,active,A,Tukang kayu,OH,0.03
A.1.7.9,Pemasangan dan membuka bekisting 1 buah komponen untuk balok beton pracetak,m2,28/2016,active,A,Mandor,OH,0.005
A.1.7.9,Pemasangan dan membuka bekisting 1 buah komponen untuk balok beton pracetak,m2,28/2016,active,C,Overhead & Profit (Contoh 15%),,15
